Rank;Sourceid;Title;Issn;SJR;SJR Best Quartile;Year;Categories
13900;5800209484;Transactions of the American Philological Association;03605949, 15330699;0,247;Q1;2015;"Classics (Q1); Literature and Literary Theory (Q1); Linguistics and Language (Q2)"
13901;5600155299;Annales-Anali za Istrske in Mediteranske Studije - Series Historia et Sociologia;13189425, 14085348;0,246;Q1;2015;"History (Q1); Social Sciences (miscellaneous) (Q3)"
13902;26243;Asia-Pacific Population Journal;0259238X, 15644278;0,246;Q3;2015;Demography (Q3)
13903;21100806003;Engineering Science and Technology, an International Journal;22150986;0,246;Q3;2015;"Civil and Structural Engineering (Q3); Computer Networks and Communications (Q3); Electronic, Optical and Magnetic Materials (Q3); Fluid Flow and Transfer Processes (Q3); Hardware and Architecture (Q3); Mechanical Engineering (Q3); Metals and Alloys (Q3); Biomaterials (Q4)"
13904;15091;Folia Morphologica;00155659, 16443284;0,246;Q3;2015;"Anatomy (Q3); Histology (Q4)"
13905;21100806973;Gynecologie Obstetrique Fertilite et Senologie;24687197, 24687189;0,246;Q3;2015;"Obstetrics and Gynecology (Q3); Reproductive Medicine (Q3)"
13906;19700174991;Indian Journal of Nephrology;09714065, 19983662;0,246;Q4;2015;Nephrology (Q4)
13907;17932;Integration, the VLSI Journal;1679260;0,246;Q3;2015;"Electrical and Electronic Engineering (Q3); Hardware and Architecture (Q3); Software (Q3)"
13908;5600155017;International Journal of Human Rights;13642987;0,246;Q2;2015;"Law (Q2); Sociology and Political Science (Q3)"
13909;19700174724;International Journal of Migration, Health and Social Care;20428650, 17479894;0,246;Q2;2015;"Law (Q2); Health (social science) (Q3); Sociology and Political Science (Q3)"
13910;21100197949;Interventional Cardiology Clinics;22117458;0,246;Q3;2015;Cardiology and Cardiovascular Medicine (Q3)
13911;12600154765;Japanese Journal of Political Science;14681099, 14740060;0,246;Q2;2015;"Political Science and International Relations (Q2); Sociology and Political Science (Q3)"
13912;87849;Journal of Environmental Engineering and Landscape Management;18224199, 16486897;0,246;Q3;2015;"Environmental Engineering (Q3); Management, Monitoring, Policy and Law (Q3); Nature and Landscape Conservation (Q3)"
13913;3200147837;Journal of Exercise Science and Fitness;1728869X;0,246;Q2;2015;"Pharmaceutical Science (Q2); Pharmacology (nursing) (Q2); Sports Science (Q4)"
13914;20967;Journal of Fuel Cell Science and Technology;15516989, 1550624X;0,246;Q3;2015;"Electronic, Optical and Magnetic Materials (Q3); Energy Engineering and Power Technology (Q3); Mechanical Engineering (Q3); Mechanics of Materials (Q3); Renewable Energy, Sustainability and the Environment (Q3)"
13915;5700161675;Journal of Language and Politics;15699862, 15692159;0,246;Q1;2015;"History (Q1); Linguistics and Language (Q2); Sociology and Political Science (Q3)"
13916;11700154387;Journal of Medical Devices, Transactions of the ASME;1932619X, 19326181;0,246;Q3;2015;"Biomedical Engineering (Q3); Medicine (miscellaneous) (Q3)"
13917;15925;Journal of Parapsychology;223387;0,246;Q3;2015;Psychology (miscellaneous) (Q3)
13918;20300195027;Macroheterocycles;19989539;0,246;Q4;2015;"Analytical Chemistry (Q4); Organic Chemistry (Q4)"
13919;11300153733;Management in Education;17419883, 08920206;0,246;Q3;2015;"Education (Q3); Strategy and Management (Q3)"
13920;27304;Materialwissenschaft und Werkstofftechnik;15214052, 09335137;0,246;Q3;2015;"Materials Science (miscellaneous) (Q3); Mechanical Engineering (Q3); Mechanics of Materials (Q3); Condensed Matter Physics (Q4)"
13921;27764;Observatory;297704;0,246;Q4;2015;"Astronomy and Astrophysics (Q4); Space and Planetary Science (Q4)"
13922;19700170616;Panoeconomicus;1452595X;0,246;Q2;2015;Economics, Econometrics and Finance (miscellaneous) (Q2)
13923;11700154713;Perspectivas em Ciencia da Informacao;19815344, 14139936;0,246;Q1;2015;"Museology (Q1); Communication (Q3); Information Systems (Q3); Library and Information Sciences (Q3)"
13924;21100406328;Review of Keynesian Economics;20495331, 20495323;0,246;Q3;2015;Economics and Econometrics (Q3)
13925;17166;Rhodora;354902;0,246;Q3;2015;"Horticulture (Q3); Plant Science (Q3)"
13926;21100199115;Rusin;23451149, 18572685;0,246;Q1;2015;"History (Q1); Literature and Literary Theory (Q1); Anthropology (Q2); Linguistics and Language (Q2); Sociology and Political Science (Q3)"
13927;22092;Thermal Engineering (English translation of Teploenergetika);00406015, 15556301;0,246;Q3;2015;"Energy Engineering and Power Technology (Q3); Nuclear Energy and Engineering (Q3)"
13928;27928;Utilitas Mathematica;3153681;0,246;Q4;2015;"Applied Mathematics (Q4); Statistics and Probability (Q4); Statistics, Probability and Uncertainty (Q4)"
13929;300147009;Acta Neuropsychologica;17307503;0,245;Q4;2015;"Applied Psychology (Q4); Neuropsychology and Physiological Psychology (Q4)"
13930;19900191987;Advances in Acoustics and Vibration;16876261, 1687627X;0,245;Q3;2015;"Acoustics and Ultrasonics (Q3); Building and Construction (Q3); Mechanics of Materials (Q3)"
13931;21100247024;Advances in Dual Diagnosis;17570972, 20428324;0,245;Q3;2015;Psychiatry and Mental Health (Q3)
13932;23673;Applied Artificial Intelligence;10876545, 08839514;0,245;Q3;2015;Artificial Intelligence (Q3)
13933;19475;Beijing Ligong Daxue Xuebao/Transaction of Beijing Institute of Technology;10010645;0,245;Q2;2015;Engineering (miscellaneous) (Q2)
13934;19700182901;Brazilian Journal of Pharmaceutical Sciences;19848250, 21759790;0,245;Q2;2015;Pharmacology, Toxicology and Pharmaceutics (miscellaneous) (Q2)
13935;13807;Cailiao Gongcheng/Journal of Materials Engineering;10014381;0,245;Q3;2015;Aerospace Engineering (Q3)
13936;29185;Child Welfare;94021;0,245;Q3;2015;"Life-span and Life-course Studies (Q3); Medicine (miscellaneous) (Q3); Social Sciences (miscellaneous) (Q3); Social Work (Q4)"
13937;19700201635;China Agricultural Economic Review;1756137X, 17561388;0,245;Q3;2015;"Agricultural and Biological Sciences (miscellaneous) (Q3); Economics and Econometrics (Q3)"
13938;19800188063;China Journal of Social Work;17525098, 17525101;0,245;Q3;2015;"Health (social science) (Q3); Sociology and Political Science (Q3); Social Work (Q4)"
13939;12100155621;Chinese Journal of Oceanology and Limnology;02544059, 19935005;0,245;Q3;2015;"Water Science and Technology (Q3); Oceanography (Q4)"
13940;21100286463;Geojournal of Tourism and Geosites;20651198, 20650817;0,245;Q3;2015;"Earth and Planetary Sciences (miscellaneous) (Q3); Geography, Planning and Development (Q3)"
13941;21100370222;Griffith Law Review;18394205, 10383441;0,245;Q2;2015;Law (Q2)
13942;26733;History of the Human Sciences;1461720X, 09526951;0,245;Q1;2015;"History (Q1); History and Philosophy of Science (Q2)"
13943;21100199851;International Journal of Athletic Therapy and Training;21577285;0,245;Q3;2015;"Orthopedics and Sports Medicine (Q3); Physical Therapy, Sports Therapy and Rehabilitation (Q3); Rehabilitation (Q3); Sports Science (Q4)"
13944;16800154757;International Journal of Oil, Gas and Coal Technology;17533309, 17533317;0,245;Q3;2015;Energy (miscellaneous) (Q3)
13945;21100211319;Interventional Medicine and Applied Science;20611617, 20615094;0,245;Q3;2015;Medicine (miscellaneous) (Q3)
13946;16497;Jianzhu Cailiao Xuebao/Journal of Building Materials;10079629;0,245;Q3;2015;"Building and Construction (Q3); Civil and Structural Engineering (Q3); Mechanics of Materials (Q3)"
13947;4700152877;Journal of Agricultural and Food Information;15404722, 10496505;0,245;Q3;2015;"Agronomy and Crop Science (Q3); Food Science (Q3); Information Systems and Management (Q3)"
13948;13512;Journal of Applied Aquaculture;15450805, 10454438;0,245;Q3;2015;"Ecology (Q3); Aquatic Science (Q4)"
13949;19600166403;Journal of Balkan and Near Eastern Studies;19448953, 19448961;0,245;Q1;2015;"History (Q1); Political Science and International Relations (Q2)"
13950;19700186819;Journal of Combinatorial Mathematics and Combinatorial Computing;8353026;0,245;Q3;2015;Mathematics (miscellaneous) (Q3)
13951;15436;Journal of Constructivist Psychology;15210650, 10720537;0,245;Q2;2015;"Linguistics and Language (Q2); Social Psychology (Q3); Developmental and Educational Psychology (Q4)"
13952;25682;Journal of Contemporary Dental Practice;15263711;0,245;Q3;2015;Dentistry (miscellaneous) (Q3)
13953;11700154393;Journal of Fixed Income;10598596;0,245;Q3;2015;"Economics and Econometrics (Q3); Finance (Q3)"
13954;21100818513;Journal of Integrated OMICS;21820287;0,245;Q4;2015;"Biochemistry (Q4); Genetics (Q4); Molecular Biology (Q4)"
13955;23416;Journal of International Wildlife Law and Policy;15481476, 13880292;0,245;Q2;2015;"Law (Q2); Ecology (Q3); Geography, Planning and Development (Q3); Management, Monitoring, Policy and Law (Q3)"
13956;5600153217;Journal of Islamic Studies;09552340, 14716917;0,245;Q1;2015;"Cultural Studies (Q1); History (Q1); Literature and Literary Theory (Q1); Religious Studies (Q1)"
13957;19700188206;JP Journal of Algebra, Number Theory and Applications (discontinued);9725555;0,245;Q4;2015;Algebra and Number Theory (Q4)
13958;21100847474;Language and Sociocultural Theory;20519699, 20519702;0,245;Q1;2015;"Cultural Studies (Q1); Linguistics and Language (Q2)"
13959;21225;Materialpruefung/Materials Testing;21958572, 00255300;0,245;Q3;2015;"Materials Science (miscellaneous) (Q3); Mechanical Engineering (Q3); Mechanics of Materials (Q3)"
13960;28721;Moscow University Physics Bulletin (English Translation of Vestnik Moskovskogo Universiteta, Fizika);19348460, 00271349;0,245;Q3;2015;Physics and Astronomy (miscellaneous) (Q3)
13961;5600156543;Netherlands Quarterly of Human Rights;1693441;0,245;Q2;2015;"Law (Q2); Political Science and International Relations (Q3); Sociology and Political Science (Q3)"
13962;21100202514;Nonlinear Studies;21534373, 13598678;0,245;Q4;2015;"Applied Mathematics (Q4); Modeling and Simulation (Q4)"
13963;17327;Nuclear Medicine Review;16444345, 15069680;0,245;Q3;2015;"Medicine (miscellaneous) (Q3); Radiology, Nuclear Medicine and Imaging (Q3)"
13964;19700201615;Open Breast Cancer Journal;18768172;0,245;Q3;2015;"Oncology (Q3); Cancer Research (Q4)"
13965;5000155903;Psicologia: Reflexao e Critica;01027972, 16787153;0,245;Q3;2015;Psychology (miscellaneous) (Q3)
13966;21100217620;Quality Assurance and Safety of Crops and Foods;17578361, 1757837X;0,245;Q3;2015;"Agronomy and Crop Science (Q3); Food Science (Q3)"
13967;16981;Rehabilitacia;00338680, 03750922;0,245;Q3;2015;"Physical Therapy, Sports Therapy and Rehabilitation (Q3); Rehabilitation (Q3)"
13968;19700175903;Revista Romana de Materiale/ Romanian Journal of Materials;15833186, 2457502X;0,245;Q3;2015;Materials Science (miscellaneous) (Q3)
13969;26705;Revue de Medecine Interne;2488663;0,245;Q3;2015;"Gastroenterology (Q3); Internal Medicine (Q3)"
13970;17700155437;Sign Systems Studies;14064243, 17367409;0,245;Q2;2015;Linguistics and Language (Q2)
13971;15270;South African Journal of Psychology;812463;0,245;Q3;2015;Psychology (miscellaneous) (Q3)
13972;23032;Transactions of the Royal Society of South Australia;22040293, 03721426;0,245;Q2;2015;"Anthropology (Q2); Agricultural and Biological Sciences (miscellaneous) (Q3); Environmental Science (miscellaneous) (Q3); Paleontology (Q4)"
13973;7100153137;Transformations in Business and Economics;16484460;0,245;Q3;2015;"Business and International Management (Q3); Economics and Econometrics (Q3); Marketing (Q3); Political Science and International Relations (Q3); Social Sciences (miscellaneous) (Q3)"
13974;11400153315;Ukrainian Journal of Physical Optics;16091833, 18162002;0,245;Q4;2015;Atomic and Molecular Physics, and Optics (Q4)
13975;20551;Urologic nursing : official journal of the American Urological Association Allied;1053816X;0,245;Q3;2015;Medicine (miscellaneous) (Q3)
13976;27930;Wuhan Daxue Xuebao (Xinxi Kexue Ban)/Geomatics and Information Science of Wuhan University;16718860, 1000050X;0,245;Q2;2015;"Computer Science (miscellaneous) (Q2); Earth-Surface Processes (Q3)"
13977;6800153103;Zeitschrift fur Orthopadie und Unfallchirurgie;18646697;0,245;Q3;2015;"Medicine (miscellaneous) (Q3); Orthopedics and Sports Medicine (Q3); Surgery (Q3)"
13978;24587;Zoology in the Middle East;9397140;0,245;Q3;2015;Animal Science and Zoology (Q3)
13979;16209;Acta Botanica Hungarica;15882578, 02366495;0,244;Q3;2015;"Plant Science (Q3); Ecology, Evolution, Behavior and Systematics (Q4)"
13980;19700182279;Agypten und Levante;18135145, 10155104;0,244;Q1;2015;"History (Q1); Archeology (Q2); Archeology (arts and humanities) (Q2)"
13981;26994;Air Medical Journal;15326497, 1067991X;0,244;Q2;2015;"Emergency Nursing (Q2); Emergency Medicine (Q3)"
13982;4700152860;ANZIAM Journal;14461811, 14468735;0,244;Q3;2015;Mathematics (miscellaneous) (Q3)
13983;13852;Applied Rheology;16178106, 14306395;0,244;Q3;2015;"Materials Science (miscellaneous) (Q3); Condensed Matter Physics (Q4)"
13984;19144;Aquatic Insects;01650424, 17444152;0,244;Q4;2015;"Aquatic Science (Q4); Ecology, Evolution, Behavior and Systematics (Q4); Insect Science (Q4)"
13985;75696;Catholic University Law Review;88390;0,244;Q1;2015;"Religious Studies (Q1); Law (Q2); Education (Q3)"
13986;25156;Cave and Karst Science;1356191X;0,244;Q3;2015;Earth-Surface Processes (Q3)
13987;21100413803;Czech Polar Reports;18050689, 18050697;0,244;Q3;2015;"Agricultural and Biological Sciences (miscellaneous) (Q3); Earth and Planetary Sciences (miscellaneous) (Q3); Environmental Science (miscellaneous) (Q3)"
13988;24963;Dental update;3055000;0,244;Q3;2015;Dentistry (miscellaneous) (Q3)
13989;15582;Evidence-Based Mental Health;1468960X, 13620347;0,244;Q3;2015;Psychiatry and Mental Health (Q3)
13990;15711;Geotechnical Engineering;465828;0,244;Q3;2015;"Civil and Structural Engineering (Q3); Geotechnical Engineering and Engineering Geology (Q3)"
13991;17600155125;Hellenic Plant Protection Journal;17913691;0,244;Q3;2015;"Agronomy and Crop Science (Q3); Plant Science (Q3)"
13992;144811;International Journal of Construction Education and Research;15503984;0,244;Q3;2015;"Building and Construction (Q3); Education (Q3)"
13993;21100258622;Journal of Economic Integration;19765525, 1225651X;0,244;Q2;2015;Economics, Econometrics and Finance (miscellaneous) (Q2)
13994;11200153307;Journal of Education and Human Development;19347200;0,244;Q3;2015;"Education (Q3); Developmental and Educational Psychology (Q4)"
13995;21100205927;Journal of Oil Palm Research;15112780;0,244;Q3;2015;"Agronomy and Crop Science (Q3); Food Science (Q3); Renewable Energy, Sustainability and the Environment (Q3); Biomaterials (Q4)"
13996;21100262412;Journal of Research in Marketing and Entrepreneurship;14715201;0,244;Q3;2015;"Business and International Management (Q3); Marketing (Q3); Strategy and Management (Q3)"
13997;28255;Journal of trauma nursing : the official journal of the Society of Trauma Nurses;19323883, 10787496;0,244;Q2;2015;"Advanced and Specialized Nursing (Q2); Emergency Nursing (Q2); Critical Care Nursing (Q3)"
13998;7700153110;Le Mali medical;19930836, 04647874;0,244;Q3;2015;Medicine (miscellaneous) (Q3)
13999;4700152615;Letters in Organic Chemistry;15701786;0,244;Q4;2015;"Biochemistry (Q4); Organic Chemistry (Q4)"
14000;5800207553;Linguistics in the Netherlands;9297332;0,244;Q2;2015;"Linguistics and Language (Q2); Multidisciplinary (Q2); Health Professions (miscellaneous) (Q3); Psychology (miscellaneous) (Q3); Social Sciences (miscellaneous) (Q3)"
14001;19700181409;LIT Literature Interpretation Theory;10436928, 15455866;0,244;Q1;2015;Literature and Literary Theory (Q1)
14002;21762;Medsurg nursing : official journal of the Academy of Medical-Surgical Nurses;10920811;0,244;Q2;2015;"Medical and Surgical Nursing (Q2); Medicine (miscellaneous) (Q3); Surgery (Q3)"
14003;12306;Nippon Kinzoku Gakkaishi/Journal of the Japan Institute of Metals;18806880, 00214876;0,244;Q3;2015;"Materials Chemistry (Q3); Mechanics of Materials (Q3); Metals and Alloys (Q3); Condensed Matter Physics (Q4)"
14004;26442;Polycyclic Aromatic Compounds;15635333, 10406638;0,244;Q3;2015;"Materials Chemistry (Q3); Polymers and Plastics (Q3); Organic Chemistry (Q4)"
14005;11700154367;Proceedings of Institution of Civil Engineers: Construction Materials;17476518, 1747650X;0,244;Q3;2015;"Civil and Structural Engineering (Q3); Materials Science (miscellaneous) (Q3); Mechanics of Materials (Q3)"
14006;19700201540;RICYDE. Revista internacional de ciencias del deporte;18853137;0,244;Q3;2015;"Physical Therapy, Sports Therapy and Rehabilitation (Q3); Sports Science (Q4)"
14007;5800156831;RLA;0033698X;0,244;Q2;2015;"Linguistics and Language (Q2); Education (Q3)"
14008;14500154748;Romanian Journal of Economic Forecasting;15826163;0,244;Q2;2015;Economics, Econometrics and Finance (miscellaneous) (Q2)
14009;19913;Ruan Jian Xue Bao/Journal of Software;10009825;0,244;Q3;2015;Software (Q3)
14010;18825;Sao Paulo Medical Journal;15163180, 18069460;0,244;Q3;2015;Medicine (miscellaneous) (Q3)
14011;21100199716;Tatra Mountains Mathematical Publications;12103195;0,244;Q4;2015;Mathematics (miscellaneous) (Q4)
14012;18907;Tierarztliche Praxis Ausgabe K: Kleintiere - Heimtiere;14341239, 25675842;0,244;Q3;2015;Small Animals (Q3)
14013;19900191601;Turkiye Entomoloji Dergisi;10106960;0,244;Q4;2015;Insect Science (Q4)
14014;17300154814;Worldviews: Environment, Culture, Religion;13635247, 15685357;0,244;Q1;2015;"Cultural Studies (Q1); Religious Studies (Q1); Philosophy (Q2); Ecology (Q3); Geography, Planning and Development (Q3); Management, Monitoring, Policy and Law (Q3)"
14015;5800179622;Applied General Topology;15769402;0,243;Q4;2015;Geometry and Topology (Q4)
14016;19900191880;Bolema - Mathematics Education Bulletin;0103636X, 19804415;0,243;Q3;2015;"Education (Q3); Mathematics (miscellaneous) (Q4)"
14017;6800153102;Canadian Journal of Speech-Language Pathology and Audiology;1913200X;0,243;Q2;2015;"Linguistics and Language (Q2); Speech and Hearing (Q3)"
14018;23447;Chimica Oggi;0392839X, 19738250;0,243;Q3;2015;Chemistry (miscellaneous) (Q3)
14019;21100248934;China Journal of Accounting Research;17553091;0,243;Q3;2015;"Accounting (Q3); Finance (Q3)"
14020;19700188399;Current protocols in toxicology / editorial board, Mahin D. Maines (editor-in-chief) ... [et al.];19349254, 19349262;0,243;Q3;2015;"Medicine (miscellaneous) (Q3); Toxicology (Q4)"
14021;5000156913;Education and Health;2651602;0,243;Q3;2015;Community and Home Care (Q3)
14022;60815;EPJ Applied Physics;12860042, 12860050;0,243;Q3;2015;"Electronic, Optical and Magnetic Materials (Q3); Instrumentation (Q3); Condensed Matter Physics (Q4)"
14023;21300;Health Marketing Quarterly;15450864, 07359683;0,243;Q3;2015;"Health Professions (miscellaneous) (Q3); Marketing (Q3)"
14024;16050;Indian Journal of Biotechnology;09725849, 09750967;0,243;Q3;2015;"Applied Microbiology and Biotechnology (Q3); Biotechnology (Q3); Plant Science (Q3); Bioengineering (Q4)"
14025;21100248925;International Economics;21107017;0,243;Q2;2015;"Business, Management and Accounting (miscellaneous) (Q2); Economics, Econometrics and Finance (miscellaneous) (Q2)"
14026;144949;International Journal of Electronic Healthcare;17418461, 17418453;0,243;Q3;2015;"Health Informatics (Q3); Health Policy (Q3)"
14027;19700182406;International Journal of Intelligent Computing and Cybernetics;1756378X, 17563798;0,243;Q2;2015;Computer Science (miscellaneous) (Q2)
14028;21100775632;IZA Journal of Labor and Development;21939020;0,243;Q2;2015;"Economics, Econometrics and Finance (miscellaneous) (Q2); Development (Q3); Industrial Relations (Q3); Organizational Behavior and Human Resource Management (Q3)"
14029;4000148108;Journal of Chemical Health and Safety;18715532, 18780504;0,243;Q3;2015;"Chemical Health and Safety (Q3); Chemistry (miscellaneous) (Q3)"
14030;6500153167;Journal of Commonwealth Literature;17416442, 00219894;0,243;Q1;2015;Literature and Literary Theory (Q1)
14031;19700173020;Journal of Contemporary Mathematical Analysis;10683623, 19349416;0,243;Q4;2015;"Analysis (Q4); Applied Mathematics (Q4); Control and Optimization (Q4)"
14032;23459;Journal of Exercise Physiology Online;10979751;0,243;Q4;2015;Physiology (medical) (Q4)
14033;5800207582;Journal of Germanic Linguistics;14753014, 14705427;0,243;Q1;2015;"Literature and Literary Theory (Q1); Linguistics and Language (Q2)"
14034;19700173245;Journal of Legal, Ethical and Regulatory Issues (discontinued);15440036, 15440044;0,243;Q2;2015;"Law (Q2); Sociology and Political Science (Q3)"
14035;21100403130;Journal of Logical and Algebraic Methods in Programming;23522208, 23522216;0,243;Q1;2015;"Cultural Studies (Q1); Political Science and International Relations (Q3); Sociology and Political Science (Q3); Software (Q3); Computational Theory and Mathematics (Q4); Logic (Q4); Theoretical Computer Science (Q4)"
14036;11600153421;Journal of Technology Management and Innovation;7182724;0,243;Q3;2015;Management of Technology and Innovation (Q3)
14037;18304;Journal of Veterinary Dentistry;8987564;0,243;Q3;2015;Veterinary (miscellaneous) (Q3)
14038;13430;Mausam;2529416;0,243;Q4;2015;"Atmospheric Science (Q4); Geophysics (Q4)"
14039;14503;Mocaxue Xuebao/Tribology;10040595;0,243;Q3;2015;"Materials Chemistry (Q3); Mechanical Engineering (Q3); Mechanics of Materials (Q3); Surfaces, Coatings and Films (Q3)"
14040;24103;Nase More;4696255;0,243;Q3;2015;"Ocean Engineering (Q3); Process Chemistry and Technology (Q3); Transportation (Q3); Water Science and Technology (Q3)"
14041;16372;North Carolina Medical Journal;292559;0,243;Q3;2015;Medicine (miscellaneous) (Q3)
14042;21100212125;Nucleus (India);09767975, 0029568X;0,243;Q4;2015;"Cell Biology (Q4); Genetics (Q4); Molecular Biology (Q4); Molecular Medicine (Q4)"
14043;21100236804;Real Analysis Exchange;01471937, 19301219;0,243;Q4;2015;"Analysis (Q4); Geometry and Topology (Q4)"
14044;11900154360;Revista INVI;07181299, 07188358;0,243;Q2;2015;"Architecture (Q2); Urban Studies (Q2)"
14045;20349;Science and Sports;17784131, 07651597;0,243;Q3;2015;"Orthopedics and Sports Medicine (Q3); Sports Science (Q4)"
14046;21100238625;Suomen Antropologi;03553930, 17998972;0,243;Q2;2015;Anthropology (Q2)
14047;18300156702;Wildlife Biology in Practice;16461509, 16462742;0,243;Q3;2015;"Agricultural and Biological Sciences (miscellaneous) (Q3); Ecology (Q3)"
14048;5600153334;Women's History Review;09612025, 1747583X;0,243;Q1;2015;"History (Q1); Gender Studies (Q3)"
14049;21100316073;Acta crystallographica. Section C, Structural chemistry;20532296;0,242;Q3;2015;"Materials Chemistry (Q3); Medicine (miscellaneous) (Q3); Condensed Matter Physics (Q4); Inorganic Chemistry (Q4); Physical and Theoretical Chemistry (Q4)"
14050;21100228566;Afrika Matematika;10129405, 21907668;0,242;Q4;2015;Mathematics (miscellaneous) (Q4)
14051;13200;Applied Computational Electromagnetics Society Journal;10544887;0,242;Q3;2015;"Electrical and Electronic Engineering (Q3); Astronomy and Astrophysics (Q4)"
14052;29154;Biography;15291456, 01624962;0,242;Q1;2015;History (Q1)
14053;21100286450;Bioscience Horizons;17547431;0,242;Q3;2015;"Agricultural and Biological Sciences (miscellaneous) (Q3); Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q3)"
14054;16000154750;Cahiers du Monde Russe;12526576, 17775388;0,242;Q1;2015;"History (Q1); Political Science and International Relations (Q3); Sociology and Political Science (Q3)"
14055;21100301457;Case Reports in Endocrinology;20906501, 2090651X;0,242;Q3;2015;Endocrinology, Diabetes and Metabolism (Q3)
14056;19700171104;Ciencia e Tecnica Vitivinicola;2540223;0,242;Q3;2015;"Food Science (Q3); Horticulture (Q3)"
14057;24416;Compendium of continuing education in dentistry (Jamesburg, N.J. : 1995);15488578;0,242;Q3;2015;Medicine (miscellaneous) (Q3)
14058;5700163990;Culture and Religion;14755610;0,242;Q1;2015;"Cultural Studies (Q1); Religious Studies (Q1); Philosophy (Q2)"
14059;16702;Ferroelectrics, Letters Section;15635228, 07315171;0,242;Q4;2015;"Condensed Matter Physics (Q4); Electronic, Optical and Magnetic Materials (Q4)"
14060;19900191990;First World War Studies;19475039, 19475020;0,242;Q1;2015;History (Q1)
14061;13433;Healthcare Management Forum;8404704;0,242;Q3;2015;Health Policy (Q3)
14062;23178;Indian Journal of Pure and Applied Mathematics;00195588, 09757465;0,242;Q4;2015;"Applied Mathematics (Q4); Mathematics (miscellaneous) (Q4)"
14063;144624;International Journal of Innovation and Learning;14718197, 17418089;0,242;Q3;2015;"Education (Q3); Management of Technology and Innovation (Q3)"
14064;21100201516;International Journal of Mobile and Blended Learning;19418655, 19418647;0,242;Q3;2015;"Computer Science (miscellaneous) (Q3); Education (Q3); E-learning (Q3)"
14065;21100223321;International Journal of Training Research;14480220;0,242;Q3;2015;Education (Q3)
14066;18100156704;International Review of Law, Computers and Technology;13600869, 13646885;0,242;Q2;2015;"Law (Q2); Computer Science Applications (Q3)"
14067;16258;Journal of Cold Regions Engineering - ASCE;0887381X, 19435495;0,242;Q2;2015;"Industrial and Manufacturing Engineering (Q2); Geotechnical Engineering and Engineering Geology (Q3)"
14068;15435;Journal of Consciousness Studies;20512201, 13558250;0,242;Q2;2015;"Philosophy (Q2); Artificial Intelligence (Q3); Psychology (miscellaneous) (Q3); Ecology, Evolution, Behavior and Systematics (Q4)"
14069;19700175177;Journal of Organizational Culture, Communications and Conflict (discontinued);15440508, 19394691;0,242;Q3;2015;"Communication (Q3); Strategy and Management (Q3)"
14070;21100199307;Journal of Probability and Statistics (discontinued);1687952X, 16879538;0,242;Q4;2015;Statistics and Probability (Q4)
14071;5200152804;Journal of Water Chemistry and Technology (discontinued);1063455X;0,242;Q3;2015;"Chemistry (miscellaneous) (Q3); Water Science and Technology (Q3)"
14072;19179;Natur und Landschaft;280615;0,242;Q3;2015;Nature and Landscape Conservation (Q3)
14073;17856;Neiranji Gongcheng/Chinese Internal Combustion Engine Engineering;10000925;0,242;Q3;2015;"Automotive Engineering (Q3); Mechanical Engineering (Q3)"
14074;13800154701;Open House International;26339838, 01682601;0,242;Q2;2015;"Architecture (Q2); Urban Studies (Q2); Geography, Planning and Development (Q3)"
14075;21100206802;Oriental Pharmacy and Experimental Medicine;22111069, 15982386;0,242;Q2;2015;Complementary and Alternative Medicine (Q2)
14076;19700175096;Pharmacognosy Journal;9753575;0,242;Q3;2015;"Drug Discovery (Q3); Pharmacology (Q3)"
14077;5800169158;Public Works Management and Policy;1087724X;0,242;Q2;2015;"Business, Management and Accounting (miscellaneous) (Q2); Public Administration (Q3); Sociology and Political Science (Q3)"
14078;19400157209;Revista Internacional de Medicina y Ciencias de la Actividad Fisica y del Deporte;15770354;0,242;Q3;2015;"Physical Therapy, Sports Therapy and Rehabilitation (Q3); Sports Science (Q4)"
14079;23954;Sensor Review;2602288;0,242;Q2;2015;"Industrial and Manufacturing Engineering (Q2); Electrical and Electronic Engineering (Q3)"
14080;17700156001;Zeitschrift fur Gesundheitspsychologie;09438149, 21906289;0,242;Q3;2015;"Health (social science) (Q3); Public Health, Environmental and Occupational Health (Q3); Social Psychology (Q3); Applied Psychology (Q4)"
14081;19700174668;Annual Review of CyberTherapy and Telemedicine;15548716;0,241;Q3;2015;"Computer Science (miscellaneous) (Q3); Psychology (miscellaneous) (Q3); Rehabilitation (Q3); Neuroscience (miscellaneous) (Q4)"
14082;146164;B-ENT;1781782X;0,241;Q3;2015;"Medicine (miscellaneous) (Q3); Otorhinolaryngology (Q3)"
14083;19700176046;Boletim do Instituto de Pesca;16782305, 00469939;0,241;Q3;2015;"Animal Science and Zoology (Q3); Aquatic Science (Q4)"
14084;40682;Chirurgia (Romania);12219118, 1842368X;0,241;Q3;2015;Surgery (Q3)
14085;25476;Intelligent Automation and Soft Computing;10798587, 2326005X;0,241;Q3;2015;"Artificial Intelligence (Q3); Software (Q3); Computational Theory and Mathematics (Q4); Theoretical Computer Science (Q4)"
14086;21100223164;International Journal of Conservation Science;20678223, 2067533X;0,241;Q1;2015;"Conservation (Q1); Nature and Landscape Conservation (Q3)"
